utc_ts,utc_dt,spot_usd_price,instrument_name,quote_currency,base_currency,volume,open_interest,type,strike,underlying_price,expiry,time_to_expiry,low,high,last,bid_price,ask_price,mid_price,mark_price,usd_bid,usd_ask,usd_mid,usd_mark,iv_bid,iv_ask,iv_mid,iv_mark,apy_bid,apy_ask,apy_mid,apy_mark,premium
1665515709,2022-10-12 03:15:09,19074.75,BTC-13OCT22-19000-C,BTC,BTC,104.1,96.8,c,19000,19069.218826058088,2022-10-13 08:00:00,0.0032812618896639187,0.0125,0.022,0.0135,0.0135,0.015,0.01425,0.0141819,257.509125,286.12125,271.81518750000004,270.516197025,0.5084912573605325,0.574731685471921,0.541625192178833,0.5386178420847186,4.114270806157057,4.571412006841174,4.342841406499116,4.322087195988057,257.509125
1665515709,2022-10-12 03:15:09,19074.75,BTC-13OCT22-19500-C,BTC,BTC,289.8,223.1,c,19500,19069.218826058088,2022-10-13 08:00:00,0.0032812618896639187,0.0035,0.008,0.0035,0.0035,0.004,0.00375,0.00392297,66.761625,76.299,71.5303125,74.8296720075,0.4938194359686758,0.5228758025448778,0.5084698044358281,0.5184613735790127,1.066662801596274,1.2190432018243134,1.1428530017102936,1.1955674773651814,66.761625
1665515709,2022-10-12 03:15:09,19074.75,BTC-13OCT22-20000-C,BTC,BTC,256.1,232.2,c,20000,19069.218826058088,2022-10-13 08:00:00,0.0032812618896639187,0.001,0.0025,0.001,0.0005,0.001,0.00075,0.00073234,9.537375,19.07475,14.3060625,13.969202415000002,0.4848248919672683,0.5607296181040908,0.5262303972633947,0.5235794775133157,0.15238040022803917,0.30476080045607834,0.22857060034205873,0.2231885246060044,9.537375
1665515709,2022-10-12 03:15:09,19074.75,BTC-13OCT22-21000-C,BTC,BTC,5.0,5.0,c,21000,19069.218826058088,2022-10-13 08:00:00,0.0032812618896639187,0.0005,0.0005,0.0005,,0.0005,,5.733e-05,,9.537375,,1.0935554175,,0.8625769332636485,,0.6480335436488356,,0.15238040022803917,,0.017471936690146968,
1665515709,2022-10-12 03:15:09,19074.75,BTC-13OCT22-22000-C,BTC,BTC,22.1,22.1,c,22000,19069.218826058088,2022-10-13 08:00:00,0.0032812618896639187,0.0005,0.0005,0.0005,,0.0005,,5.373e-05,,9.537375,,1.0248863175,,1.1984283696982645,,0.9137572632314694,,0.15238040022803917,,0.01637479780850509,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-10000-C,BTC,BTC,0.0,0.0,c,10000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.47546982,,,,9069.467949045,,,,3.159823843129476,,,,78.97329585288402,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-11000-C,BTC,BTC,0.0,0.0,c,11000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.42301681,,,,8068.9398965475,,,,2.6849356570847522,,,,70.26109814261866,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-12000-C,BTC,BTC,0.0,0.0,c,12000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.3705639,,,,7068.413751525,,,,2.2556906411889415,,,,61.54891704188193,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-13000-C,BTC,BTC,0.0,0.0,c,13000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.31811122,,,,6067.891993695,,,,1.865031336041842,,,,52.83677414306102,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-14000-C,BTC,BTC,0.0,0.0,c,14000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.26566034,,,,5067.404570415,,,,1.5026978181568782,,,,44.124930215755356,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-15000-C,BTC,BTC,0.0,0.0,c,15000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.2132587,,,,4067.8563878249997,,,,1.2174364098491879,,,,35.421264820344305,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-16000-C,BTC,BTC,0.0,0.0,c,16000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.16117642,,,,3074.3999173949996,,,,1.0740792076618138,,,,26.770643615547865,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-16500-C,BTC,BTC,0.0,0.0,c,16500,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.13523791,,,,2579.6293237725,,,,0.9768510734142821,,,,22.462379372376784,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-17000-C,BTC,BTC,0.0,0.0,c,17000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.10956553,,,,2089.9350933675,,,,0.8891709117438801,,,,18.198318067733595,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-17500-C,BTC,BTC,0.0,0.0,c,17500,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,,,0.08491855,,,,1619.8001116125,,,,0.8489966859652014,,,,14.10457086960414,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-18000-C,BTC,BTC,100.0,100.2,c,18000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.065,0.065,0.065,0.056,0.0735,0.06475,0.06160985,1068.186,1401.994125,1235.0900625,1175.1924862875,0.35015925937423986,1.312823147053525,0.9500828058780866,0.8002297344953433,9.30133602961699,12.208003538872301,10.754669784244646,10.233105671148186,1068.186
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-18500-C,BTC,BTC,112.3,147.7,c,18500,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.035,0.045,0.039,0.037,0.0425,0.03975,0.04055554,705.7657499999999,810.6768750000001,758.2213125000001,773.586786615,0.6085065182740563,0.818385766379894,0.7157581922033505,0.7461958781432547,6.1455255909969395,7.059049665334324,6.602287628165633,6.736084025045948,705.7657499999999
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-19000-C,BTC,BTC,577.4,954.4,c,19000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.0205,0.0295,0.023,0.023,0.0235,0.02325,0.02339359,438.71925,448.256625,443.4879375,446.22688085249996,0.6881097016842516,0.7043363837628901,0.6962231976023012,0.7008831241720307,3.8201915835926927,3.903239226714273,3.861715405153483,3.885565027305138,438.71925
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-19500-C,BTC,BTC,659.2,1027.3,c,19500,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.01,0.0155,0.0115,0.011,0.012,0.0115,0.01152151,209.82225,228.897,219.359625,219.76992287250002,0.6522122340860286,0.6873416613854626,0.6698202053501964,0.6705757043084253,1.827048148674766,1.9931434349179267,1.9100957917963464,1.913668501403437,209.82225
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-20000-C,BTC,BTC,910.3,1666.8,c,20000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,0.005,0.0077,0.0055,0.0055,0.006,0.00575,0.00561025,104.911125,114.4485,109.6798125,107.0141161875,0.6870983778434995,0.7104104928414888,0.6988301778884427,0.6922915242128,0.913524074337383,0.9965717174589633,0.9550478958981732,0.9318360796456915,104.911125
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-20500-C,BTC,BTC,257.9,1001.6,c,20500,19065.02,2022-10-14 08:00:00,0.0060206404565630945,0.0025,0.004,0.0025,0.002,0.003,0.0025,0.0024778,38.1495,57.22425,47.686875,47.26341555,0.6705718652369628,0.7452760289487796,0.7096392274204966,0.7079860955874943,0.33219057248632117,0.49828585872948167,0.4152382156079014,0.4115509002533032,38.1495
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-21000-C,BTC,BTC,356.1,2162.5,c,21000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.001,0.0025,0.001,0.001,0.0015,0.00125,0.00123861,19.07475,28.612125,23.8434375,23.6261760975,0.72070563042749,0.7816572482517139,0.75287480384055,0.7514916577494908,0.16609528624316058,0.24914292936474083,0.2076191078039507,0.2057272824936411,19.07475
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-21500-C,BTC,BTC,6.9,934.4,c,21500,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.0005,0.001,0.0005,0.0005,0.001,0.00075,0.00072438,9.537375,19.07475,14.3060625,13.817367404999999,0.764973331729928,0.8588302645720746,0.8167738640001075,0.8120116174149159,0.08304764312158029,0.16609528624316058,0.12457146468237042,0.12031610344882064,9.537375
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-22000-C,BTC,BTC,82.8,1335.4,c,22000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.0005,0.001,0.0005,,0.0005,,0.00049077,,9.537375,,9.361315057499999,,0.8858914772034809,,0.8834443206757344,,0.08304764312158029,,0.0815145836295559,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-23000-C,BTC,BTC,11.0,1389.4,c,23000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.0005,0.0005,0.0005,,0.0005,,0.00010717,,9.537375,,2.0442409575,,1.1129353547843204,,0.9223043010212548,,0.08304764312158029,,0.01780043182667952,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-24000-C,BTC,BTC,0.5,455.4,c,24000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,0.0005,0.0005,0.0005,,0.0005,,1.397e-05,,9.537375,,0.2664742575,,1.3238092351441628,,0.9223179711039478,,0.08304764312158029,,0.0023203511488169527,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-25000-C,BTC,BTC,0.0,182.8,c,25000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,0.0005,,0.0005,,1.47e-06,,9.537375,,0.0280398825,,1.521344778516473,,0.9222205191078466,,0.08304764312158029,,0.000244160070777446,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-26000-C,BTC,BTC,0.0,15.4,c,26000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,0.0005,,0.0005,,1.3e-07,,9.537375,,0.0024797175,,1.707495515712767,,0.9228828996152655,,0.08304764312158029,,2.159238721161087e-05,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-27000-C,BTC,BTC,0.0,32.2,c,27000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,0.0005,,0.0005,,1e-08,,9.537375,,0.00019074750000000002,,1.8837154702373704,,0.924382613241551,,0.08304764312158029,,1.6609528624316058e-06,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-28000-C,BTC,BTC,0.0,3.5,c,28000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,0.0005,,0.0005,,0.0,,9.537375,,0.0,,2.0511412249230054,,0.0,,0.08304764312158029,,0.0,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-29000-C,BTC,BTC,0.0,60.1,c,29000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,0.0005,,0.0005,,0.0,,9.537375,,0.0,,2.210691764336449,,0.0,,0.08304764312158029,,0.0,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-30000-C,BTC,BTC,0.0,0.0,c,30000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,0.0005,,0.0,,9.537375,,0.0,,2.363128585258465,,0.0,,0.08304764312158029,,0.0,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-31000-C,BTC,BTC,0.0,0.0,c,31000,19065.02,2022-10-14 08:00:00,0.0060206404565630945,,,,,0.0005,,0.0,,9.537375,,0.0,,2.5091068705103354,,0.0,,0.08304764312158029,,0.0,
1665515709,2022-10-12 03:15:09,19074.75,BTC-14OCT22-32000-C,BTC,BTC,0.0,0.0,c,32000,19065.07,2022-10-14 08:00:00,0.0060206404565630945,,,,,0.0005,,0.0,,9.537375,,0.0,,2.649140043972465,,0.0,,0.08304764312158029,,0.0,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-10000-C,BTC,BTC,0.0,0.0,c,10000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.47529734,,,,9066.177936165,,,,1.6993114971164096,,,,18.863782405488426,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-11000-C,BTC,BTC,0.0,0.0,c,11000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.42286809,,,,8066.103099727499,,,,1.4675423995277292,,,,16.782950302192926,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-12000-C,BTC,BTC,0.0,0.0,c,12000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.37049611,,,,7067.1206742224995,,,,1.270436496676087,,,,14.704391152536017,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-13000-C,BTC,BTC,0.0,0.0,c,13000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.31851243,,,,6075.5449741425,,,,1.1587417654193726,,,,12.641243001619499,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-14000-C,BTC,BTC,0.0,0.0,c,14000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.26704856,,,,5093.88451986,,,,1.0702752497808696,,,,10.598725268563506,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-15000-C,BTC,BTC,0.0,0.0,c,15000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.21557133,,,,4111.9692269175,,,,0.9339061747975043,,,,8.555677298723657,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-16000-C,BTC,BTC,0.0,0.0,c,16000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.16532976,,,,3153.62383956,,,,0.8279164360649802,,,,6.561670675017083,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-17000-C,BTC,BTC,0.0,0.0,c,17000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,,,0.11764943,,,,2244.1334648925,,,,0.7438927158017277,,,,4.669315522888771,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-17500-C,BTC,BTC,0.0,0.0,c,17500,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,,0.0825,0.109,0.09575,0.09559402,1573.6668750000001,2079.14775,1826.4073125,1823.432032995,0.3196279184838584,0.9828131382537693,0.7140713710918268,0.7106491179899777,3.2742915170802243,4.326033640748418,3.8001625789143203,3.793971985086028,1573.6668750000001
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-18000-C,BTC,BTC,0.0,56.0,c,18000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.1197,0.0715,0.0785,0.075,0.07529388,1363.844625,1497.367875,1430.60625,1436.21193753,0.6101316644308926,0.7415897497340275,0.6767604720808349,0.6822644605859489,2.8377193148028605,3.1155379889793644,2.976628651891113,2.9882922736006825,1363.844625
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-18500-C,BTC,BTC,5.0,6.3,c,18500,19055.78,2022-10-21 08:00:00,0.025196290424857323,0.0645,0.0645,0.0645,0.055,0.058,0.0565,0.05695966,1049.11125,1106.3355000000001,1077.723375,1086.4912745850002,0.6210672248489235,0.6713111723417329,0.6462286384429988,0.65392285127581,2.182861011386816,2.3019261574624608,2.2423935844246383,2.260636746106349,1049.11125
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-19000-C,BTC,BTC,13.2,50.9,c,19000,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.041,0.047,0.041,0.0405,0.042,0.04125,0.04103804,772.527375,801.1395,786.8334375000001,782.7903534899999,0.6179319536141824,0.6417173705079025,0.6298244782483015,0.6264634558907369,1.607379472021201,1.6669120450590231,1.6371457585401121,1.6287334090860472,772.527375
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-19500-C,BTC,BTC,18.3,158.6,c,19500,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.0275,0.0315,0.0275,0.028,0.029,0.0285,0.02845804,534.093,553.1677500000001,543.6303750000001,542.82999849,0.6022618201226984,0.6183551065094794,0.6103113401186399,0.6096360490229621,1.1112746967060154,1.1509630787312304,1.131118887718623,1.1294535632088447,534.093
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-20000-C,BTC,BTC,238.2,648.4,c,20000,19055.78,2022-10-21 08:00:00,0.025196290424857323,0.0185,0.0215,0.0185,0.018,0.0195,0.01875,0.01889302,343.34549999999996,371.957625,357.6515625,360.379633245,0.5817255338355379,0.6081436613246387,0.5949727426372767,0.5974900525356975,0.714390876453867,0.7739234494916893,0.7441571629727782,0.7498333953700244,343.34549999999996
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-20500-C,BTC,BTC,40.6,417.9,c,20500,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.012,0.014,0.012,0.0115,0.0125,0.012,0.0120386,219.359625,238.43437500000002,228.897,229.63328535,0.5780662745547084,0.5987832591472426,0.5884803482056671,0.5892795868425972,0.4564163932899706,0.4961047753151855,0.476260584302578,0.4777925558487513,219.359625
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-21000-C,BTC,BTC,214.4,1076.7,c,21000,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.0075,0.01,0.008,0.0075,0.0085,0.008,0.00792627,143.060625,162.135375,152.598,151.19161868249998,0.5870966094401121,0.612472344369341,0.5999239102024992,0.5980506510184377,0.2976628651891112,0.33735124721432613,0.3175070562017187,0.31458083179499957,143.060625
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-21500-C,BTC,BTC,17.8,347.4,c,21500,19055.78,2022-10-21 08:00:00,0.025196290424857323,0.0045,0.0065,0.0045,0.0045,0.0055,0.005,0.00500809,85.83637499999999,104.911125,95.37375,95.5280647275,0.5854727669430219,0.6185552987561161,0.6023757880368334,0.6026429999975117,0.17859771911346675,0.2182861011386816,0.19844191012607418,0.19876298913665816,85.83637499999999
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-22000-C,BTC,BTC,37.3,1120.6,c,22000,19055.78,2022-10-21 08:00:00,0.025196290424857323,0.003,0.0045,0.003,0.003,0.0035,0.00325,0.00346656,57.22425,66.761625,61.9929375,66.12376536000001,0.6029281542684082,0.6247699205442679,0.6140599193561497,0.6233598852227825,0.1190651460756445,0.13890933708825193,0.12898724158194821,0.13758215759332876,57.22425
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-23000-C,BTC,BTC,12.2,425.6,c,23000,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.0015,0.0022,0.002,0.0015,0.002,0.00175,0.00174399,28.612125,38.1495,33.3808125,33.266173252499996,0.6482728328715416,0.6833896521264243,0.6665625258059598,0.6661414389372294,0.05953257303782225,0.07937676405042968,0.06945466854412596,0.06921614136815442,28.612125
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-24000-C,BTC,BTC,4.0,142.3,c,24000,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.001,0.001,0.001,0.001,0.0015,0.00125,0.0012369,19.07475,28.612125,23.8434375,23.593558275,0.7162735520960437,0.7646535696433636,0.7419771854510638,0.7407146882742077,0.03968838202521484,0.05953257303782225,0.049610477531518545,0.04909055972698823,19.07475
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-25000-C,BTC,BTC,0.0,157.7,c,25000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,0.0005,0.001,0.00075,0.0007228,9.537375,19.07475,14.3060625,13.7872293,0.7448522853749596,0.8200135569048236,0.7866803264657347,0.7826333571710997,0.01984419101260742,0.03968838202521484,0.029766286518911125,0.028686762527825285,9.537375
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-26000-C,BTC,BTC,3.8,11.8,c,26000,19055.83,2022-10-21 08:00:00,0.025196290424857323,0.0005,0.0005,0.0005,,0.0005,,0.00029604,,9.537375,,5.646888990000001,,0.8358317275292262,,0.7847948744448769,,0.01984419101260742,,0.011749348614744602,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-27000-C,BTC,BTC,0.0,28.3,c,27000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,,0.0005,,0.00011359,,9.537375,,2.1667008525,,0.9219595602418784,,0.7847901737450087,,0.01984419101260742,,0.004508203314244153,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-28000-C,BTC,BTC,0.0,43.3,c,28000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,,0.0005,,4.185e-05,,9.537375,,0.7982782875,,1.0037906138679584,,0.7847941247975557,,0.01984419101260742,,0.0016609587877552407,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-29000-C,BTC,BTC,0.0,11.7,c,29000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,,0.0005,,1.488e-05,,9.537375,,0.28383228,,1.0817736140375387,,0.7848425507450825,,0.01984419101260742,,0.0005905631245351967,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-30000-C,BTC,BTC,0.0,24.0,c,30000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,,0.0005,,7.49e-06,,9.537375,,0.1428698775,,1.1562804580742008,,0.8041931769670574,,0.01984419101260742,,0.0002972659813688591,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-31000-C,BTC,BTC,0.0,0.0,c,31000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,,,0.0005,,2.91e-06,,9.537375,,0.0555075225,,1.2276251234396605,,0.8090212661072379,,0.01984419101260742,,0.00011549319169337518,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-32000-C,BTC,BTC,0.0,2.0,c,32000,19055.83,2022-10-21 08:00:00,0.025196290424857323,,,0.0005,,0.0005,,2.67e-06,,9.537375,,0.050929582499999994,,1.2960765511735994,,0.8535835686608577,,0.01984419101260742,,0.0001059679800073236,
1665515709,2022-10-12 03:15:09,19074.75,BTC-21OCT22-33000-C,BTC,BTC,0.0,0.0,c,33000,19055.78,2022-10-21 08:00:00,0.025196290424857323,,,,,0.0005,,2.63e-06,,9.537375,,0.050166592499999996,,1.3618737892954829,,0.8997078314042442,,0.01984419101260742,,0.000104380444726315,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-5000-C,BTC,BTC,0.0,0.0,c,5000,19044.49,2022-10-28 08:00:00,0.04437194039315155,,,,,,,0.73745544,,,,14066.77815414,,,,2.798625611823661,,,,16.61986006169386,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-10000-C,BTC,BTC,0.0,0.0,c,10000,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,,,,,0.47533019,,,,9066.8045417025,,,,1.4153003889354179,,,,10.71240486191051,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-12000-C,BTC,BTC,0.0,0.0,c,12000,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,,,,,0.3713334,,,,7083.09177165,,,,1.1450289271938086,,,,8.368653629069426,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-14000-C,BTC,BTC,0.0,0.0,c,14000,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,,,,,0.2686363,,,,5124.170263425,,,,0.9307355380359952,,,,6.054193204529361,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-15000-C,BTC,BTC,0.0,0.0,c,15000,19044.49,2022-10-28 08:00:00,0.04437194039315155,,,,,,,0.21859478,,,,4169.6407798049995,,,,0.8451664878217666,,,,4.926419220416566,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-16000-C,BTC,BTC,0.0,0.2,c,16000,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,0.1805,,,,0.17033349,,,,3249.0687383775003,,,,0.7705621709042496,,,,3.8387658617311584,
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-17000-C,BTC,BTC,0.0,4.4,c,17000,19044.49,2022-10-28 08:00:00,0.04437194039315155,,,0.1395,0.112,0.1395,0.12575,0.12533238,2136.372,2660.9276250000003,2398.6498125,2390.6838154049997,0.4443630916282411,0.9328187175027652,0.7165306002134603,0.7094992280765599,2.524117697077009,3.1438787387700247,2.8339982179235164,2.8245864140605406,2136.372
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-17500-C,BTC,BTC,0.0,0.0,c,17500,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,,0.0925,0.1175,0.105,0.10474963,1764.414375,2241.283125,2002.8487499999999,1998.0730048425,0.49109051322170216,0.8669845523886807,0.6885232604681218,0.6848202426778393,2.08465077660378,2.648069905415612,2.366360341009696,2.3607178111184712,1764.414375
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-18000-C,BTC,BTC,0.0,239.0,c,18000,19044.54,2022-10-28 08:00:00,0.04437194039315155,,,0.0915,0.083,0.0885,0.08575,0.08580063,1583.20425,1688.1153749999999,1635.6598125,1636.6255670925,0.6257537231449269,0.6991176992567351,0.6625971835944588,0.6632722891845784,1.8705515076552834,1.9945037159938863,1.932527611824585,1.9336686482442547,1583.20425
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-18500-C,BTC,BTC,5.0,19.6,c,18500,19044.49,2022-10-28 08:00:00,0.04437194039315155,0.0695,0.0695,0.069,0.067,0.0695,0.06825,0.06857272,1278.00825,1325.6951250000002,1301.8516875,1308.0074908200002,0.6228716171323859,0.6538854818288872,0.6383864667416482,0.6423894028428615,1.509963265215711,1.5663051780968942,1.5381342216563023,1.5454072865063087,1278.00825
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-19000-C,BTC,BTC,106.7,2307.7,c,19000,19044.54,2022-10-28 08:00:00,0.04437194039315155,0.053,0.0605,0.0535,0.053,0.0545,0.05375,0.05361245,1010.9617499999999,1039.573875,1025.2678125,1022.6440806375,0.6188305368554474,0.6367713176332684,0.6278006671424697,0.6261555065831363,1.1944485530810844,1.2282537008097947,1.2113511269454396,1.208251194898717,1010.9617499999999
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-19500-C,BTC,BTC,11.1,265.1,c,19500,19044.49,2022-10-28 08:00:00,0.04437194039315155,0.0405,0.044,0.0405,0.0405,0.0415,0.041,0.04097401,772.527375,791.602125,782.06475,781.5689972475,0.6077334045051681,0.6197355615170563,0.6137353412438653,0.613423403390877,0.9127389886751685,0.9352757538276417,0.9240073712514051,0.9234216407250923,772.527375
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-20000-C,BTC,BTC,12.1,2915.2,c,20000,19044.49,2022-10-28 08:00:00,0.04437194039315155,0.0315,0.033,0.0305,0.03,0.031,0.0305,0.030527,572.2425,591.31725,581.779875,582.29489325,0.5957472659250346,0.6083026727310786,0.602029715781053,0.602368694905106,0.6761029545741988,0.698639719726672,0.6873713371504354,0.6879798298095522,572.2425
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-20500-C,BTC,BTC,282.3,728.2,c,20500,19044.54,2022-10-28 08:00:00,0.04437194039315155,0.0215,0.0255,0.0225,0.022,0.023,0.0225,0.02247853,419.6445,438.71925,429.181875,428.7723401175,0.5906064862887365,0.6042668203612054,0.5974498699198412,0.597156566221704,0.49580883335441245,0.5183455985068858,0.5070772159306491,0.5065933515828255,419.6445
1665515709,2022-10-12 03:15:09,19074.75,BTC-28OCT22-21000-C,BTC,BTC,199.0,3363.1,c,21000,19044.49,2022-10-28 08:00:00,0.04437194039315155,0.016,0.0185,0.0165,0.016,0.017,0.0165,0.01643257,305.196,324.27075,314.733375,313.4471646075,0.5896671904025643,0.6050453879047227,0.5973859562442191,0.5963485362321455,0.3605882424395727,0.38312500759204604,0.3718566250158094,0.3703369709415781,305.196
